date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:30:21	53599/53599	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Apr%202025%2015:23:38%20GMT	https://www.merlionit.com/public/site/assets/css/style.min.css?v=791474177	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/css/style.min2f86.css	(from https://www.merlionit.com/blog?s=encontrada)
11:30:21	414/414	---M-Z	302	error ('Found')	text/html	date:Tue,%2010%20Jun%202025%2015:30:21%20GMT	https://www.merlionit.com/locale?locale=es&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale0325	(from https://www.merlionit.com/blog?s=encontrada)
11:30:22	156712/156712	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jun%202025%2015:30:22%20GMT	https://www.merlionit.com/blog/izzy-hub-business-communication-with-ai	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/blog/izzy-hub-business-communication-with-ai.html	(from https://www.merlionit.com/blog?s=encontrada)
11:30:22	189900/189900	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jun%202025%2015:30:22%20GMT	https://www.merlionit.com/blog?s=estaci%C3%B3n	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/blog8cd2.html	(from https://www.merlionit.com/blog?s=estaci%c3%b3n)
11:30:22	53599/53599	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Apr%202025%2015:23:38%20GMT	https://www.merlionit.com/public/site/assets/css/style.min.css?v=50043480	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/css/style.min7dcf.css	(from https://www.merlionit.com/blog?s=estaci%c3%b3n)
11:30:22	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=pt-br&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.8bdfe2a.delayed	(from https://www.merlionit.com/blog?s=estaci%c3%b3n)
11:30:22	426/426	---M-Z	302	error ('Found')	text/html	date:Tue,%2010%20Jun%202025%2015:30:23%20GMT	https://www.merlionit.com/locale?locale=es&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale0325	(from https://www.merlionit.com/blog?s=estaci%c3%b3n)
11:30:22	159402/159402	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jun%202025%2015:30:23%20GMT	https://www.merlionit.com/blog/the-evolution-of-cell-phones-discover-the-history-of-the-device-that-changed-the-world	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/blog/the-evolution-of-cell-phones-discover-the-history-of-the-device-that-changed-the-world.html	(from https://www.merlionit.com/blog?s=estaci%c3%b3n)
11:30:23	157270/157270	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jun%202025%2015:30:23%20GMT	https://www.merlionit.com/blog/how-to-train-an-ai-model-without-being-a-programmer	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/blog/how-to-train-an-ai-model-without-being-a-programmer.html	(from https://www.merlionit.com/blog?s=estaci%c3%b3n)
11:30:23	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=pt-br&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.8c2fe2a.delayed	(from https://www.merlionit.com/blog?s=china)
11:30:23	53599/53599	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Apr%202025%2015:23:38%20GMT	https://www.merlionit.com/public/site/assets/css/style.min.css?v=1832757321	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/css/style.mind702.css	(from https://www.merlionit.com/blog?s=china)
11:30:23	394/394	---M-Z	302	error ('Found')	text/html	date:Tue,%2010%20Jun%202025%2015:30:23%20GMT	https://www.merlionit.com/locale?locale=es&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale0325	(from https://www.merlionit.com/blog?s=china)
11:30:23	157633/157633	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jun%202025%2015:30:24%20GMT	https://www.merlionit.com/blog/nissan-moves-independently-on-ev-and-software-strategies-amid-scaled-back-alliance-with-renault	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/blog/nissan-moves-independently-on-ev-and-software-strategies-amid-scaled-back-alliance-with-renault.html	(from https://www.merlionit.com/blog?s=china)
11:30:24	155571/155571	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jun%202025%2015:30:24%20GMT	https://www.merlionit.com/blog/us-authorities-search-for-chinese-malware-that-could-disrupt-military-operations	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/blog/us-authorities-search-for-chinese-malware-that-could-disrupt-military-operations.html	(from https://www.merlionit.com/blog?s=china)
11:30:24	155792/155792	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jun%202025%2015:30:24%20GMT	https://www.merlionit.com/blog/with-chips-facing-setbacks-software-is-the-next-big-bet-in-ai	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/blog/with-chips-facing-setbacks-software-is-the-next-big-bet-in-ai.html	(from https://www.merlionit.com/blog?s=china)
11:30:24	158060/158060	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jun%202025%2015:30:24%20GMT	https://www.merlionit.com/blog/6-technological-events-that-marked-2024	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/blog/6-technological-events-that-marked-2024.html	(from https://www.merlionit.com/blog?s=china)
11:30:24	197897/197897	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jun%202025%2015:30:25%20GMT	https://www.merlionit.com/blog?s=versi%C3%B3n	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/blogb1aa.html	(from https://www.merlionit.com/blog?s=versi%c3%b3n)
11:30:25	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=pt-br&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.8cafe2a.delayed	(from https://www.merlionit.com/blog?s=versi%c3%b3n)
11:30:25	53599/53599	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Apr%202025%2015:23:38%20GMT	https://www.merlionit.com/public/site/assets/css/style.min.css?v=955046485	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/css/style.minba65.css	(from https://www.merlionit.com/blog?s=versi%c3%b3n)
11:30:25	422/422	---M-Z	302	error ('Found')	text/html	date:Tue,%2010%20Jun%202025%2015:30:25%20GMT	https://www.merlionit.com/locale?locale=es&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale0325	(from https://www.merlionit.com/blog?s=versi%c3%b3n)
11:30:25	156139/156139	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jun%202025%2015:30:25%20GMT	https://www.merlionit.com/blog/ibm-reports-nearly-15-billion-in-q3-revenue-driven-by-strong-demand-for-software	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/blog/ibm-reports-nearly-15-billion-in-q3-revenue-driven-by-strong-demand-for-software.html	(from https://www.merlionit.com/blog?s=versi%c3%b3n)
11:30:25	154900/154900	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jun%202025%2015:30:26%20GMT	https://www.merlionit.com/blog/gemini-google039s-ai-can-access-search-history-to-respond	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/blog/gemini-google039s-ai-can-access-search-history-to-respond.html	(from https://www.merlionit.com/blog?s=versi%c3%b3n)
11:30:26	157741/157741	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jun%202025%2015:30:26%20GMT	https://www.merlionit.com/blog/vehicle-safety-and-intelligent-management-the-role-of-izzy-car	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/blog/vehicle-safety-and-intelligent-management-the-role-of-izzy-car.html	(from https://www.merlionit.com/blog?s=versi%c3%b3n)
11:30:26	157355/157355	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jun%202025%2015:30:26%20GMT	https://www.merlionit.com/blog/openai-releases-canvas-in-chatgpt	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/blog/openai-releases-canvas-in-chatgpt.html	(from https://www.merlionit.com/blog?s=versi%c3%b3n)
11:30:26	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=pt-br&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.8d1fe2a.delayed	(from https://www.merlionit.com/blog?s=recrear)
11:30:26	53599/53599	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Apr%202025%2015:23:38%20GMT	https://www.merlionit.com/public/site/assets/css/style.min.css?v=620214766	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/css/style.min4a95.css	(from https://www.merlionit.com/blog?s=recrear)
11:30:26	402/402	---M-Z	302	error ('Found')	text/html	date:Tue,%2010%20Jun%202025%2015:30:27%20GMT	https://www.merlionit.com/locale?locale=es&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale0325	(from https://www.merlionit.com/blog?s=recrear)
11:30:27	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=pt-br&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.8d4fe2a.delayed	(from https://www.merlionit.com/blog?s=conciencia)
11:30:27	53599/53599	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Apr%202025%2015:23:38%20GMT	https://www.merlionit.com/public/site/assets/css/style.min.css?v=100231429	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/css/style.min9801.css	(from https://www.merlionit.com/blog?s=conciencia)
11:30:27	414/414	---M-Z	302	error ('Found')	text/html	date:Tue,%2010%20Jun%202025%2015:30:27%20GMT	https://www.merlionit.com/locale?locale=es&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale0325	(from https://www.merlionit.com/blog?s=conciencia)
11:30:27	163550/163550	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jun%202025%2015:30:27%20GMT	https://www.merlionit.com/blog/technology-trends-for-2025	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/blog/technology-trends-for-2025.html	(from https://www.merlionit.com/blog?s=conciencia)
11:30:28	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=pt-br&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.8d8fe2a.delayed	(from https://www.merlionit.com/blog?s=desarrollada)
11:30:28	53599/53599	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Apr%202025%2015:23:38%20GMT	https://www.merlionit.com/public/site/assets/css/style.min.css?v=891904427	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/css/style.min6923.css	(from https://www.merlionit.com/blog?s=desarrollada)
11:30:28	422/422	---M-Z	302	error ('Found')	text/html	date:Tue,%2010%20Jun%202025%2015:30:28%20GMT	https://www.merlionit.com/locale?locale=es&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.8d90325.delayed	(from https://www.merlionit.com/blog?s=desarrollada)
11:30:28	157449/157449	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jun%202025%2015:30:28%20GMT	https://www.merlionit.com/blog/ai-in-agribusiness-century-old-cooperative-in-parana-develops-its-own-tool	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/blog/ai-in-agribusiness-century-old-cooperative-in-parana-develops-its-own-tool.html	(from https://www.merlionit.com/blog?s=desarrollada)
11:30:28	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=pt-br&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.8dcfe2a.delayed	(from https://www.merlionit.com/blog?s=el)
11:30:28	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=es&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.8dd0325.delayed	(from https://www.merlionit.com/blog?s=el)
11:30:29	53599/53599	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Apr%202025%2015:23:38%20GMT	https://www.merlionit.com/public/site/assets/css/style.min.css?v=540198651	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/css/style.mincf31.css	(from https://www.merlionit.com/blog?s=el)
11:30:29	187778/187778	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jun%202025%2015:30:29%20GMT	https://www.merlionit.com/blog?s=contrase%C3%B1a	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/blog2bc6.html	(from https://www.merlionit.com/blog?s=contrase%c3%b1a)
11:30:29	53599/53599	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Apr%202025%2015:23:38%20GMT	https://www.merlionit.com/public/site/assets/css/style.min.css?v=2055752361	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/css/style.min949b.css	(from https://www.merlionit.com/blog?s=contrase%c3%b1a)
11:30:29	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=pt-br&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.8e0fe2a.delayed	(from https://www.merlionit.com/blog?s=contrase%c3%b1a)
11:30:29	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=es&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.8e10325.delayed	(from https://www.merlionit.com/blog?s=contrase%c3%b1a)
11:30:29	159595/159595	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jun%202025%2015:30:30%20GMT	https://www.merlionit.com/blog/facial-recognition-fingerprint-password-pin-or-pattern-which-locking-method-makes-your-phone-more-secure	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/blog/facial-recognition-fingerprint-password-pin-or-pattern-which-locking-method-makes-your-phone-more-secure.html	(from https://www.merlionit.com/blog?s=contrase%c3%b1a)
11:30:30	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=pt-br&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.8e4fe2a.delayed	(from https://www.merlionit.com/blog?s=lanzamientos)
11:30:30	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=es&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.8e50325.delayed	(from https://www.merlionit.com/blog?s=lanzamientos)
11:30:30	53599/53599	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Apr%202025%2015:23:38%20GMT	https://www.merlionit.com/public/site/assets/css/style.min.css?v=2104948456	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/css/style.minc07f.css	(from https://www.merlionit.com/blog?s=lanzamientos)
11:30:30	162243/162243	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jun%202025%2015:30:30%20GMT	https://www.merlionit.com/blog/metaverse-the-qrevolutionq-that-has-yet-to-be-fulfille	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/blog/metaverse-the-qrevolutionq-that-has-yet-to-be-fulfille.html	(from https://www.merlionit.com/blog?s=lanzamientos)
11:30:30	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=pt-br&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.8e8fe2a.delayed	(from https://www.merlionit.com/blog?s=aumentar)
11:30:30	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=es&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.8e90325.delayed	(from https://www.merlionit.com/blog?s=aumentar)
11:30:30	53599/53599	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Apr%202025%2015:23:38%20GMT	https://www.merlionit.com/public/site/assets/css/style.min.css?v=1816219584	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/css/style.mineffa.css	(from https://www.merlionit.com/blog?s=aumentar)
11:30:31	155790/155790	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jun%202025%2015:30:31%20GMT	https://www.merlionit.com/blog/workers-need-to-adapt-to-a-new-era	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/blog/workers-need-to-adapt-to-a-new-era.html	(from https://www.merlionit.com/blog?s=aumentar)
11:30:31	157820/157820	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jun%202025%2015:30:31%20GMT	https://www.merlionit.com/blog/the-future-of-autonomous-cars-when-will-we-see-then-on-the-streets	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/blog/the-future-of-autonomous-cars-when-will-we-see-then-on-the-streets.html	(from https://www.merlionit.com/blog?s=aumentar)
11:30:31	158291/158291	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jun%202025%2015:30:31%20GMT	https://www.merlionit.com/blog/increasing-demand-for-software-developers-the-new-role-of-technology	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/blog/increasing-demand-for-software-developers-the-new-role-of-technology.html	(from https://www.merlionit.com/blog?s=aumentar)
11:30:31	197824/197824	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jun%202025%2015:30:32%20GMT	https://www.merlionit.com/blog?s=tecnolog%C3%ADa	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/blogd667.html	(from https://www.merlionit.com/blog?s=tecnolog%c3%ada)
11:30:31	53599/53599	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Apr%202025%2015:23:38%20GMT	https://www.merlionit.com/public/site/assets/css/style.min.css?v=1669152011	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/css/style.min1efc.css	(from https://www.merlionit.com/blog?s=tecnolog%c3%ada)
11:30:32	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=pt-br&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.8effe2a.delayed	(from https://www.merlionit.com/blog?s=tecnolog%c3%ada)
11:30:32	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=es&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.8f00325.delayed	(from https://www.merlionit.com/blog?s=tecnolog%c3%ada)
11:30:32	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=pt-br&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.8f2fe2a.delayed	(from https://www.merlionit.com/blog?s=sumergido)
11:30:32	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=es&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.8f30325.delayed	(from https://www.merlionit.com/blog?s=sumergido)
11:30:32	53599/53599	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Apr%202025%2015:23:38%20GMT	https://www.merlionit.com/public/site/assets/css/style.min.css?v=1930024264	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/css/style.mina77a.css	(from https://www.merlionit.com/blog?s=sumergido)
11:30:33	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=pt-br&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.8f5fe2a.delayed	(from https://www.merlionit.com/blog?s=service)
11:30:33	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=es&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.8f60325.delayed	(from https://www.merlionit.com/blog?s=service)
11:30:33	53599/53599	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Apr%202025%2015:23:38%20GMT	https://www.merlionit.com/public/site/assets/css/style.min.css?v=1425794476	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/css/style.min6e74.css	(from https://www.merlionit.com/blog?s=service)
11:30:33	154017/154017	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jun%202025%2015:30:33%20GMT	https://www.merlionit.com/blog/amazon-launches-27-internet-satellites-into-space-to-compete-with-starlink	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/blog/amazon-launches-27-internet-satellites-into-space-to-compete-with-starlink.html	(from https://www.merlionit.com/blog?s=service)
11:30:33	154991/154991	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jun%202025%2015:30:33%20GMT	https://www.merlionit.com/blog/itau-unibanco-announces-acquisition-of-software-assets-from-ncr-brasil	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/blog/itau-unibanco-announces-acquisition-of-software-assets-from-ncr-brasil.html	(from https://www.merlionit.com/blog?s=service)
11:30:33	155040/155040	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jun%202025%2015:30:34%20GMT	https://www.merlionit.com/blog/ford-cuts-3000-jobs-to-invest-in-electric-vehicles-and-software	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/blog/ford-cuts-3000-jobs-to-invest-in-electric-vehicles-and-software.html	(from https://www.merlionit.com/blog?s=service)
11:30:34	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=pt-br&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.8fbfe2a.delayed	(from https://www.merlionit.com/blog?s=desactiva)
11:30:34	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=es&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.8fc0325.delayed	(from https://www.merlionit.com/blog?s=desactiva)
11:30:34	53599/53599	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Apr%202025%2015:23:38%20GMT	https://www.merlionit.com/public/site/assets/css/style.min.css?v=1951029775	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/css/style.mind51c.css	(from https://www.merlionit.com/blog?s=desactiva)
11:30:34	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=pt-br&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.8fefe2a.delayed	(from https://www.merlionit.com/blog?s=ciudad)
11:30:34	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=es&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.8ff0325.delayed	(from https://www.merlionit.com/blog?s=ciudad)
11:30:34	53599/53599	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Apr%202025%2015:23:38%20GMT	https://www.merlionit.com/public/site/assets/css/style.min.css?v=264546581	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/css/style.min8329.css	(from https://www.merlionit.com/blog?s=ciudad)
11:30:34	157316/157316	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jun%202025%2015:30:35%20GMT	https://www.merlionit.com/blog/technology-in-real-estate-regularization-a-digital-revolution	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/blog/technology-in-real-estate-regularization-a-digital-revolution.html	(from https://www.merlionit.com/blog?s=ciudad)
11:30:35	160354/160354	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jun%202025%2015:30:35%20GMT	https://www.merlionit.com/blog/autonomous-agents-will-be-fundamental-in-the-implementation-of-ai-on-the-canary-islands	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/blog/autonomous-agents-will-be-fundamental-in-the-implementation-of-ai-on-the-canary-islands.html	(from https://www.merlionit.com/blog?s=ciudad)
11:30:35	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=pt-br&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.903fe2a.delayed	(from https://www.merlionit.com/blog?s=robots)
11:30:35	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=es&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.9040325.delayed	(from https://www.merlionit.com/blog?s=robots)
11:30:35	53599/53599	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Apr%202025%2015:23:38%20GMT	https://www.merlionit.com/public/site/assets/css/style.min.css?v=161497751	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/css/style.min5b09.css	(from https://www.merlionit.com/blog?s=robots)
11:30:35	159204/159204	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jun%202025%2015:30:35%20GMT	https://www.merlionit.com/blog/the-great-technological-promises-of-2025-that-will-change-our-lives	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/blog/the-great-technological-promises-of-2025-that-will-change-our-lives.html	(from https://www.merlionit.com/blog?s=robots)
11:30:35	192559/192559	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jun%202025%2015:30:36%20GMT	https://www.merlionit.com/blog?s=tecnol%C3%B3gico	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/blogef46.html	(from https://www.merlionit.com/blog?s=tecnol%c3%b3gico)
11:30:35	53599/53599	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Apr%202025%2015:23:38%20GMT	https://www.merlionit.com/public/site/assets/css/style.min.css?v=1707558442	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/css/style.mind1ee.css	(from https://www.merlionit.com/blog?s=tecnol%c3%b3gico)
11:30:36	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=pt-br&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.908fe2a.delayed	(from https://www.merlionit.com/blog?s=tecnol%c3%b3gico)
11:30:36	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=es&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.9090325.delayed	(from https://www.merlionit.com/blog?s=tecnol%c3%b3gico)
11:30:36	157900/157900	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jun%202025%2015:30:36%20GMT	https://www.merlionit.com/blog/izzy-pocket-the-app-that-makes-managing-small-construction-companies-easier	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/blog/izzy-pocket-the-app-that-makes-managing-small-construction-companies-easier.html	(from https://www.merlionit.com/blog?s=tecnol%c3%b3gico)
11:30:36	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=pt-br&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.90cfe2a.delayed	(from https://www.merlionit.com/blog?s=spacio)
11:30:36	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=es&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.90d0325.delayed	(from https://www.merlionit.com/blog?s=spacio)
11:30:36	53599/53599	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Apr%202025%2015:23:38%20GMT	https://www.merlionit.com/public/site/assets/css/style.min.css?v=1635906182	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/public/site/assets/css/style.minc7ab.css	(from https://www.merlionit.com/blog?s=spacio)
11:30:37	156811/156811	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jun%202025%2015:30:37%20GMT	https://www.merlionit.com/blog/the-importance-of-using-technology-and-augmented-reality-for-projects	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/blog/the-importance-of-using-technology-and-augmented-reality-for-projects.html	(from https://www.merlionit.com/blog?s=spacio)
11:30:37	156603/156603	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jun%202025%2015:30:37%20GMT	https://www.merlionit.com/blog/the-use-of-data-in-the-construction-materials-market	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/blog/the-use-of-data-in-the-construction-materials-market.html	(from https://www.merlionit.com/blog?s=spacio)
11:30:37	0/-1	---M--	302	error ('')			https://www.merlionit.com/locale?locale=pt-br&r=YmxvZw==	C:/My%20Web%20Sites/merlion_copia/www.merlionit.com/locale.911fe2a.delayed	(from https://www.merlionit.com/blog?s=allianza)
